UMTRI_ID,Date,Accident Month          ,Accident Day            ,Accident Year           ,Time Of Day             ,Weather                 ,Total Motor Vehicles    ,Gps X Coordinate        ,Gps Y Coordinate        
763204,October 18th 2013,October,18th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.74756222,42.28046427
771508,October 18th 2013,October,18th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.7483064,42.284943
772682,October 18th 2013,October,18th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.73900603,42.22951877
773649,October 18th 2013,October,18th,2013,8:00 Pm -  9:00 Pm,Clear,2 Units,-83.73890214,42.23220603
773650,October 18th 2013,October,18th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.74183104,42.24116473
773651,October 18th 2013,October,18th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.74068055,42.27859093
773653,October 18th 2013,October,18th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.78069895,42.28059411
773654,October 18th 2013,October,18th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.74599142,42.28121935
773655,October 18th 2013,October,18th,2013,2:00 Pm -  3:00 Pm,Clear,3 Units,-83.69909382,42.27763347
773656,October 18th 2013,October,18th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.69874388,42.27779
773658,October 18th 2013,October,18th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.738991,42.22943404
775560,October 18th 2013,October,18th,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.7416327,42.2718539
775561,October 18th 2013,October,18th,2013,8:00 Am -  9:00 Am,Clear,3 Units,-83.7502023,42.26448369
790209,October 18th 2013,October,18th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.76305839,42.24540323
764414,October 19th 2013,October,19th,2013,2:00 Pm -  3:00 Pm,Rain,2 Units,-83.74713886,42.2837578
769016,October 19th 2013,October,19th,2013,6:00 Pm -  7:00 Pm,Rain,2 Units,-83.75449423,42.26409511
769018,October 19th 2013,October,19th,2013,12:00 Noon -  1:00 Pm,Rain,4 Units,-83.75020096,42.26391806
769026,October 19th 2013,October,19th,2013,6:00 Pm -  7:00 Pm,Other / Unknown,2 Units,-83.74608255,42.28787178
769032,October 19th 2013,October,19th,2013,12:00 Midnight -  1:00 Am,Clear,2 Units,-83.74830975,42.28489938
771499,October 19th 2013,October,19th,2013,7:00 Pm -  8:00 Pm,Cloudy,1 Unit,-83.7075642,42.31528499
771500,October 19th 2013,October,19th,2013,2:00 Pm -  3:00 Pm,Rain,2 Units,-83.74923323,42.2437474
771503,October 19th 2013,October,19th,2013,12:00 Noon -  1:00 Pm,Rain,2 Units,-83.69110296,42.30550069
771504,October 19th 2013,October,19th,2013,11:00 Am - 12:00 Noon,Rain,2 Units,-83.7820939,42.28095883
771505,October 19th 2013,October,19th,2013,11:00 Am - 12:00 Noon,Rain,2 Units,-83.76044134,42.26393713
771510,October 19th 2013,October,19th,2013,4:00 Pm -  5:00 Pm,Rain,2 Units,-83.74336421,42.2734958
771511,October 19th 2013,October,19th,2013,3:00 Pm -  4:00 Pm,Rain,2 Units,-83.716188,42.29940474
771512,October 19th 2013,October,19th,2013,3:00 Pm -  4:00 Pm,Rain,2 Units,-83.69568163,42.25672531
771513,October 19th 2013,October,19th,2013,2:00 Pm -  3:00 Pm,Rain,2 Units,-83.7599707,42.26394533
771514,October 19th 2013,October,19th,2013,2:00 Pm -  3:00 Pm,Rain,2 Units,-83.74086459,42.28132076
771515,October 19th 2013,October,19th,2013,1:00 Pm -  2:00 Pm,Rain,3 Units,-83.69159254,42.25593081
771516,October 19th 2013,October,19th,2013,1:00 Pm -  2:00 Pm,Rain,2 Units,-83.7470205,42.29920621
771517,October 19th 2013,October,19th,2013,12:00 Noon -  1:00 Pm,Rain,2 Units,-83.76073553,42.24769649
771518,October 19th 2013,October,19th,2013,12:00 Noon -  1:00 Pm,Rain,3 Units,-83.74848342,42.28150023
778962,October 19th 2013,October,19th,2013,3:00 Pm -  4:00 Pm,Rain,2 Units,-83.74516031,42.30335319
785349,October 19th 2013,October,19th,2013,7:00 Pm -  8:00 Pm,Cloudy,3 Units,-83.68764731,42.31387157
754983,October 20th 2013,October,20th,2013,2:00 Am -  3:00 Am,Rain,1 Unit,-83.77724841,42.25672696
767340,October 20th 2013,October,20th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.73976871,42.2888889
769020,October 20th 2013,October,20th,2013,8:00 Pm -  9:00 Pm,Clear,2 Units,-83.76315851,42.2879202
769021,October 20th 2013,October,20th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.7884692,42.28288965
771501,October 20th 2013,October,20th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.7407919,42.27929877
771502,October 20th 2013,October,20th,2013,4:00 Pm -  5:00 Pm,Cloudy,1 Unit,-83.7803331,42.28055241
763199,October 21st 2013,October,21st,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.69928416,42.27766269
769022,October 21st 2013,October,21st,2013,5:00 Pm -  6:00 Pm,Cloudy,2 Units,-83.73914239,42.24059197
769023,October 21st 2013,October,21st,2013,5:00 Pm -  6:00 Pm,Cloudy,2 Units,-83.69480471,42.25652719
769029,October 21st 2013,October,21st,2013,5:00 Pm -  6:00 Pm,Rain,2 Units,-83.75480312,42.25247508
769030,October 21st 2013,October,21st,2013,4:00 Pm -  5:00 Pm,Rain,2 Units,-83.75720814,42.28562202
769031,October 21st 2013,October,21st,2013,5:00 Am -  6:00 Am,Clear,1 Unit,-83.78360159,42.29943924
767329,October 22nd 2013,October,22nd,2013,10:00 Am - 11:00 Am,Clear,1 Unit,-83.73362278,42.28117139
767339,October 22nd 2013,October,22nd,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.74369744,42.2869118
768997,October 22nd 2013,October,22nd,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.76365382,42.24533678
769017,October 22nd 2013,October,22nd,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.73895973,42.24379904
769019,October 22nd 2013,October,22nd,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.69639518,42.25687425
769027,October 22nd 2013,October,22nd,2013,8:00 Pm -  9:00 Pm,Clear,2 Units,-83.74342782,42.27289587
769028,October 22nd 2013,October,22nd,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.74354355,42.28697663
762050,October 23rd 2013,October,23rd,2013,10:00 Am - 11:00 Am,Clear,2 Units,-83.73764113,42.26792731
764413,October 23rd 2013,October,23rd,2013,3:00 Pm -  4:00 Pm,Clear,1 Unit,-83.74039352,42.26428153
769014,October 23rd 2013,October,23rd,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.74846556,42.28175938
769015,October 23rd 2013,October,23rd,2013,3:00 Pm -  4:00 Pm,Cloudy,2 Units,-83.7463133,42.27579179
769024,October 23rd 2013,October,23rd,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.69060559,42.25577289
769025,October 23rd 2013,October,23rd,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.74701234,42.29037554
779444,October 23rd 2013,October,23rd,2013,1:00 Pm -  2:00 Pm,Cloudy,1 Unit,-83.72629971,42.28271696
723219,October 24th 2013,October,24th,2013,2:00 Pm -  3:00 Pm,Clear,4 Units,-83.73621155,42.23712198
756014,October 24th 2013,October,24th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.72150659,42.26731058
760627,October 24th 2013,October,24th,2013,1:00 Am -  2:00 Am,Clear,2 Units,-83.74970261,42.28146047
762052,October 24th 2013,October,24th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.71027578,42.30246352
762053,October 24th 2013,October,24th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.69202913,42.25600339
764416,October 24th 2013,October,24th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.77848567,42.28056164
765939,October 24th 2013,October,24th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.7472661,42.2804514
767343,October 24th 2013,October,24th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.69497346,42.25656305
767344,October 24th 2013,October,24th,2013,1:00 Pm -  2:00 Pm,Cloudy,2 Units,-83.75358327,42.27799798
767354,October 24th 2013,October,24th,2013,2:00 Am -  3:00 Am,Clear,1 Unit,-83.77922096,42.30126239
768312,October 24th 2013,October,24th,2013,9:00 Pm - 10:00 Pm,Clear,2 Units,-83.69000157,42.27660572
769011,October 24th 2013,October,24th,2013,10:00 Pm - 11:00 Pm,Clear,2 Units,-83.74735007,42.28847065
769012,October 24th 2013,October,24th,2013,11:00 Pm - 12:00 Midnight,Clear,3 Units,-83.7420117,42.27924541
769013,October 24th 2013,October,24th,2013,9:00 Pm - 10:00 Pm,Clear,1 Unit,-83.68350824,42.25050758
772822,October 24th 2013,October,24th,2013,10:00 Am - 11:00 Am,Cloudy,2 Units,-83.71358181,42.29397525
781669,October 24th 2013,October,24th,2013,8:00 Am -  9:00 Am,Cloudy,2 Units,-83.79896486,42.28695976
755738,October 25th 2013,October,25th,2013,1:00 Pm -  2:00 Pm,Cloudy,3 Units,-83.74498368,42.23691345
760626,October 25th 2013,October,25th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.73258079,42.28644414
760628,October 25th 2013,October,25th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.70739214,42.30252981
762054,October 25th 2013,October,25th,2013,10:00 Pm - 11:00 Pm,Clear,2 Units,-83.73837992,42.26650717
762058,October 25th 2013,October,25th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.78929971,42.28866394
765936,October 25th 2013,October,25th,2013,5:00 Pm -  6:00 Pm,Cloudy,2 Units,-83.74646276,42.28723637
765937,October 25th 2013,October,25th,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.70369286,42.28781181
765941,October 25th 2013,October,25th,2013,7:00 Pm -  8:00 Pm,Clear,3 Units,-83.72302901,42.26850653
765942,October 25th 2013,October,25th,2013,7:00 Pm -  8:00 Pm,Clear,3 Units,-83.74938856,42.2727988
767341,October 25th 2013,October,25th,2013,12:00 Noon -  1:00 Pm,Cloudy,1 Unit,-83.75099021,42.28057168
767342,October 25th 2013,October,25th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.75882695,42.2818307
769010,October 25th 2013,October,25th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.7075503,42.30505929
772259,October 25th 2013,October,25th,2013,6:00 Pm -  7:00 Pm,Clear,3 Units,-83.68354843,42.25169644
781663,October 25th 2013,October,25th,2013,10:00 Am - 11:00 Am,Clear,1 Unit,-83.74586639,42.30230356
781667,October 25th 2013,October,25th,2013,5:00 Am -  6:00 Am,Cloudy,1 Unit,-83.73350776,42.28103765
756017,October 26th 2013,October,26th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.72947779,42.26079796
760630,October 26th 2013,October,26th,2013,7:00 Pm -  8:00 Pm,Rain,2 Units,-83.75133162,42.25502238
760631,October 26th 2013,October,26th,2013,2:00 Am -  3:00 Am,Clear,2 Units,-83.71656089,42.29921936
762057,October 26th 2013,October,26th,2013,10:00 Pm - 11:00 Pm,Clear,2 Units,-83.73156243,42.27524655
764415,October 26th 2013,October,26th,2013,6:00 Pm -  7:00 Pm,Rain,2 Units,-83.74830418,42.28497207
765938,October 26th 2013,October,26th,2013,4:00 Pm -  5:00 Pm,Clear,3 Units,-83.71100154,42.25932387
765940,October 26th 2013,October,26th,2013,11:00 Am - 12:00 Noon,Cloudy,2 Units,-83.77697795,42.28067357
770694,October 26th 2013,October,26th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.7357601,42.27497043
781632,October 26th 2013,October,26th,2013,6:00 Pm -  7:00 Pm,Rain,1 Unit,-83.74526529,42.30291023
781650,October 26th 2013,October,26th,2013,5:00 Pm -  6:00 Pm,Cloudy,3 Units,-83.70152124,42.23314023
760629,October 27th 2013,October,27th,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.7803331,42.28055241
762033,October 27th 2013,October,27th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.73351054,42.28229856
763206,October 27th 2013,October,27th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.72947779,42.26079796
754963,October 28th 2013,October,28th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.73372519,42.28125876
756013,October 28th 2013,October,28th,2013,2:00 Pm -  3:00 Pm,Cloudy,2 Units,-83.74507356,42.28480849
757200,October 28th 2013,October,28th,2013,8:00 Am -  9:00 Am,Cloudy,2 Units,-83.74588746,42.27623791
762049,October 28th 2013,October,28th,2013,3:00 Pm -  4:00 Pm,Cloudy,3 Units,-83.74686248,42.28890037
762051,October 28th 2013,October,28th,2013,12:00 Noon -  1:00 Pm,Cloudy,2 Units,-83.73950747,42.24378679
762059,October 28th 2013,October,28th,2013,8:00 Pm -  9:00 Pm,Clear,2 Units,-83.73472676,42.24405689
763202,October 28th 2013,October,28th,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.77968575,42.27858375
763203,October 28th 2013,October,28th,2013,11:00 Am - 12:00 Noon,Cloudy,2 Units,-83.74835661,42.24377899
763205,October 28th 2013,October,28th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.7335124,42.28232747
756018,October 29th 2013,October,29th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.7406471,42.27188931
762047,October 29th 2013,October,29th,2013,11:00 Pm - 12:00 Midnight,Clear,2 Units,-83.7046954,42.30259854
762048,October 29th 2013,October,29th,2013,3:00 Pm -  4:00 Pm,Cloudy,1 Unit,-83.7334654,42.2786903
778968,October 29th 2013,October,29th,2013,9:00 Pm - 10:00 Pm,Clear,2 Units,-83.76208444,42.24447155
748762,October 30th 2013,October,30th,2013,12:00 Noon -  1:00 Pm,Cloudy,2 Units,-83.74728565,42.28138351
754942,October 30th 2013,October,30th,2013,4:00 Pm -  5:00 Pm,Clear,1 Unit,-83.73385685,42.27502714
762043,October 30th 2013,October,30th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.7392003,42.24251848
762044,October 30th 2013,October,30th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.73919884,42.24246003
762045,October 30th 2013,October,30th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.71958733,42.23117809
762046,October 30th 2013,October,30th,2013,6:00 Am -  7:00 Am,Clear,1 Unit,-83.73848809,42.28309845
776546,October 30th 2013,October,30th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.78318541,42.28129999
733736,October 31st 2013,October,31st,2013,4:00 Pm -  5:00 Pm,Rain,2 Units,-83.73169755,42.26072509
754962,October 31st 2013,October,31st,2013,7:00 Pm -  8:00 Pm,Rain,3 Units,-83.74992925,42.26421794
759740,October 31st 2013,October,31st,2013,2:00 Pm -  3:00 Pm,Rain,2 Units,-83.69532755,42.25664418
760624,October 31st 2013,October,31st,2013,7:00 Am -  8:00 Am,Rain,2 Units,-83.72535515,42.2870512
760625,October 31st 2013,October,31st,2013,12:00 Midnight -  1:00 Am,Rain,2 Units,-83.74085695,42.28119128
760633,October 31st 2013,October,31st,2013,7:00 Pm -  8:00 Pm,Rain,2 Units,-83.72577111,42.26369462
760634,October 31st 2013,October,31st,2013,5:00 Pm -  6:00 Pm,Rain,2 Units,-83.69994162,42.23662776
760635,October 31st 2013,October,31st,2013,5:00 Pm -  6:00 Pm,Rain,2 Units,-83.70350738,42.2582961
760636,October 31st 2013,October,31st,2013,3:00 Pm -  4:00 Pm,Rain,2 Units,-83.73360464,42.28313237
760637,October 31st 2013,October,31st,2013,1:00 Pm -  2:00 Pm,Rain,2 Units,-83.70035727,42.2450763
760638,October 31st 2013,October,31st,2013,12:00 Noon -  1:00 Pm,Rain,2 Units,-83.72170044,42.27660964
760639,October 31st 2013,October,31st,2013,11:00 Am - 12:00 Noon,Rain,2 Units,-83.75007698,42.25709703
762040,October 31st 2013,October,31st,2013,7:00 Am -  8:00 Am,Rain,2 Units,-83.69945364,42.23035659
762041,October 31st 2013,October,31st,2013,7:00 Am -  8:00 Am,Rain,1 Unit,-83.73247017,42.27592985
762042,October 31st 2013,October,31st,2013,2:00 Am -  3:00 Am,Rain,1 Unit,-83.73325561,42.27731324
762055,October 31st 2013,October,31st,2013,8:00 Am -  9:00 Am,Rain,2 Units,-83.69159254,42.25593081
762056,October 31st 2013,October,31st,2013,8:00 Am -  9:00 Am,Rain,2 Units,-83.75477782,42.27652446
776534,October 31st 2013,October,31st,2013,2:00 Am -  3:00 Am,Rain,2 Units,-83.78688106,42.28435622
754968,November 1st 2013,November,1st,2013,7:00 Pm -  8:00 Pm,Cloudy,2 Units,-83.74068441,42.2750784
756011,November 1st 2013,November,1st,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.7458227,42.27949985
756016,November 1st 2013,November,1st,2013,1:00 Am -  2:00 Am,Rain,2 Units,-83.75092824,42.28163278
757199,November 1st 2013,November,1st,2013,4:00 Pm -  5:00 Pm,Cloudy,2 Units,-83.69390445,42.25633663
757207,November 1st 2013,November,1st,2013,4:00 Pm -  5:00 Pm,Clear,1 Unit,-83.72884577,42.27240944
758727,November 1st 2013,November,1st,2013,5:00 Pm -  6:00 Pm,Cloudy,1 Unit,-83.7352561,42.26594698
758728,November 1st 2013,November,1st,2013,5:00 Pm -  6:00 Pm,Cloudy,3 Units,-83.73325405,42.27503382
758731,November 1st 2013,November,1st,2013,11:00 Pm - 12:00 Midnight,Clear,1 Unit,-83.72117561,42.297959
759739,November 1st 2013,November,1st,2013,11:00 Am - 12:00 Noon,Clear,2 Units,-83.75411803,42.28159753
759741,November 1st 2013,November,1st,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.76690751,42.27003167
760632,November 1st 2013,November,1st,2013,3:00 Am -  4:00 Am,Rain,2 Units,-83.74050727,42.26824047
752925,November 2nd 2013,November,2nd,2013,11:00 Pm - 12:00 Midnight,Clear,2 Units,-83.75606726,42.27817571
757597,November 2nd 2013,November,2nd,2013,11:00 Am - 12:00 Noon,Clear,1 Unit,-83.72008678,42.29475955
758729,November 2nd 2013,November,2nd,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.73257975,42.27601701
758730,November 2nd 2013,November,2nd,2013,7:00 Am -  8:00 Am,Rain,2 Units,-83.75020369,42.2642371
754982,November 3rd 2013,November,3rd,2013,4:00 Pm -  5:00 Pm,Other / Unknown,2 Units,-83.74960299,42.28495696
754986,November 3rd 2013,November,3rd,2013,8:00 Pm -  9:00 Pm,Clear,2 Units,-83.74063883,42.27100664
756012,November 3rd 2013,November,3rd,2013,10:00 Am - 11:00 Am,Clear,3 Units,-83.73922492,42.24349753
756015,November 3rd 2013,November,3rd,2013,4:00 Am -  5:00 Am,Clear,1 Unit,-83.68348164,42.24548458
757202,November 3rd 2013,November,3rd,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.75818658,42.26524009
757203,November 3rd 2013,November,3rd,2013,12:00 Noon -  1:00 Pm,Cloudy,2 Units,-83.78030533,42.28075425
757204,November 3rd 2013,November,3rd,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.7406285,42.27216953
757205,November 3rd 2013,November,3rd,2013,10:00 Am - 11:00 Am,Cloudy,2 Units,-83.68234631,42.28716844
757206,November 3rd 2013,November,3rd,2013,9:00 Am - 10:00 Am,Clear,1 Unit,-83.76568558,42.29238416
758719,November 3rd 2013,November,3rd,2013,2:00 Am -  3:00 Am,Clear,1 Unit,-83.73904468,42.22970183
748755,November 4th 2013,November,4th,2013,7:00 Am -  8:00 Am,Clear,2 Units,-83.73555001,42.28220172
750933,November 4th 2013,November,4th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.73792545,42.26933903
754967,November 4th 2013,November,4th,2013,6:00 Pm -  7:00 Pm,Clear,3 Units,-83.69298963,42.30498143
754985,November 4th 2013,November,4th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.74818903,42.28643998
756009,November 4th 2013,November,4th,2013,12:00 Noon -  1:00 Pm,Clear,2 Units,-83.71946562,42.23532306
756010,November 4th 2013,November,4th,2013,4:00 Pm -  5:00 Pm,Cloudy,3 Units,-83.74583662,42.2885447
757201,November 4th 2013,November,4th,2013,12:00 Midnight -  1:00 Am,Clear,2 Units,-83.7510779,42.27829845
757208,November 4th 2013,November,4th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.70823009,42.30251326
757209,November 4th 2013,November,4th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.74978163,42.28033645
772254,November 4th 2013,November,4th,2013,5:00 Pm -  6:00 Pm,Clear,1 Unit,-83.78427964,42.27525129
734449,November 5th 2013,November,5th,2013,7:00 Am -  8:00 Am,Clear,2 Units,-83.73426596,42.23717484
747691,November 5th 2013,November,5th,2013,5:00 Pm -  6:00 Pm,Cloudy,2 Units,-83.75021188,42.26526884
747707,November 5th 2013,November,5th,2013,2:00 Pm -  3:00 Pm,Cloudy,2 Units,-83.7677564,42.25859446
750932,November 5th 2013,November,5th,2013,2:00 Pm -  3:00 Pm,Cloudy,2 Units,-83.74720288,42.28486465
754935,November 5th 2013,November,5th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.738991,42.22943404
754936,November 5th 2013,November,5th,2013,5:00 Pm -  6:00 Pm,Cloudy,2 Units,-83.73900102,42.22949052
754958,November 5th 2013,November,5th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.73072192,42.29615756
754959,November 5th 2013,November,5th,2013,2:00 Pm -  3:00 Pm,Cloudy,2 Units,-83.7803222,42.28000312
754960,November 5th 2013,November,5th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.74356046,42.24370236
754961,November 5th 2013,November,5th,2013,5:00 Pm -  6:00 Pm,Cloudy,2 Units,-83.719919,42.22979162
754964,November 5th 2013,November,5th,2013,1:00 Pm -  2:00 Pm,Cloudy,2 Units,-83.78807922,42.28278199
754965,November 5th 2013,November,5th,2013,11:00 Am - 12:00 Noon,Cloudy,2 Units,-83.72892971,42.25508251
754966,November 5th 2013,November,5th,2013,10:00 Am - 11:00 Am,Cloudy,2 Units,-83.78347509,42.28129289
754981,November 5th 2013,November,5th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.69444836,42.25645176
754984,November 5th 2013,November,5th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.73763956,42.28128881
772272,November 5th 2013,November,5th,2013,8:00 Am -  9:00 Am,Cloudy,2 Units,-83.71964286,42.23738048
745664,November 6th 2013,November,6th,2013,3:00 Pm -  4:00 Pm,Cloudy,2 Units,-83.73184144,42.28562746
748761,November 6th 2013,November,6th,2013,11:00 Am - 12:00 Noon,Rain,1 Unit,-83.70373093,42.24497276
752921,November 6th 2013,November,6th,2013,3:00 Pm -  4:00 Pm,Rain,2 Units,-83.78085606,42.29977112
752924,November 6th 2013,November,6th,2013,2:00 Pm -  3:00 Pm,Rain,2 Units,-83.73686602,42.23207357
752926,November 6th 2013,November,6th,2013,10:00 Pm - 11:00 Pm,Rain,2 Units,-83.73326435,42.27741497
754941,November 6th 2013,November,6th,2013,8:00 Am -  9:00 Am,Rain,2 Units,-83.73249043,42.28647012
754955,November 6th 2013,November,6th,2013,9:00 Am - 10:00 Am,Cloudy,2 Units,-83.78588455,42.29538664
754956,November 6th 2013,November,6th,2013,9:00 Am - 10:00 Am,Rain,2 Units,-83.747573,42.28794687
754957,November 6th 2013,November,6th,2013,8:00 Am -  9:00 Am,Rain,2 Units,-83.74063586,42.27092013
754974,November 6th 2013,November,6th,2013,5:00 Pm -  6:00 Pm,Cloudy,2 Units,-83.70963616,42.25910354
754975,November 6th 2013,November,6th,2013,4:00 Pm -  5:00 Pm,Rain,2 Units,-83.68815108,42.25539788
754976,November 6th 2013,November,6th,2013,3:00 Pm -  4:00 Pm,Rain,2 Units,-83.70010285,42.24563383
754977,November 6th 2013,November,6th,2013,12:00 Noon -  1:00 Pm,Rain,5 Units,-83.7092363,42.25904503
754978,November 6th 2013,November,6th,2013,9:00 Am - 10:00 Am,Rain,2 Units,-83.74410548,42.27773916
754979,November 6th 2013,November,6th,2013,10:00 Am - 11:00 Am,Rain,2 Units,-83.75832171,42.27008607
754980,November 6th 2013,November,6th,2013,12:00 Noon -  1:00 Pm,Rain,4 Units,-83.7092363,42.25904503
761547,November 6th 2013,November,6th,2013,9:00 Am - 10:00 Am,Rain,2 Units,-83.74582361,42.30236841
761554,November 6th 2013,November,6th,2013,6:00 Pm -  7:00 Pm,Cloudy,4 Units,-83.6869898,42.30518803
738610,November 7th 2013,November,7th,2013,5:00 Pm -  6:00 Pm,Rain,2 Units,-83.74201146,42.27561568
748768,November 7th 2013,November,7th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.75474591,42.26408874
750939,November 7th 2013,November,7th,2013,8:00 Pm -  9:00 Pm,Clear,1 Unit,-83.69995121,42.23692815
752413,November 7th 2013,November,7th,2013,7:00 Am -  8:00 Am,Clear,2 Units,-83.73561692,42.28327854
752918,November 7th 2013,November,7th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.68752565,42.24533066
752919,November 7th 2013,November,7th,2013,3:00 Pm -  4:00 Pm,Cloudy,1 Unit,-83.73734865,42.262831
752920,November 7th 2013,November,7th,2013,3:00 Pm -  4:00 Pm,Clear,2 Units,-83.74668306,42.29530119
752922,November 7th 2013,November,7th,2013,2:00 Pm -  3:00 Pm,Clear,2 Units,-83.74402018,42.27964589
752923,November 7th 2013,November,7th,2013,7:00 Am -  8:00 Am,Clear,2 Units,-83.7122015,42.23410833
752927,November 7th 2013,November,7th,2013,6:00 Pm -  7:00 Pm,Clear,2 Units,-83.70021677,42.25030682
752928,November 7th 2013,November,7th,2013,5:00 Pm -  6:00 Pm,Clear,2 Units,-83.7538619,42.28158901
754969,November 7th 2013,November,7th,2013,9:00 Am - 10:00 Am,Clear,2 Units,-83.74170776,42.27197983
754970,November 7th 2013,November,7th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.68797947,42.2553679
754971,November 7th 2013,November,7th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.74646538,42.27565223
754972,November 7th 2013,November,7th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.74018833,42.26049486
754973,November 7th 2013,November,7th,2013,7:00 Am -  8:00 Am,Clear,1 Unit,-83.72863008,42.24444476
757668,November 7th 2013,November,7th,2013,4:00 Am -  5:00 Am,Clear,2 Units,-83.72878659,42.28141446
757698,November 7th 2013,November,7th,2013,8:00 Am -  9:00 Am,Clear,2 Units,-83.72601029,42.28713185
761552,November 7th 2013,November,7th,2013,6:00 Pm -  7:00 Pm,Cloudy,1 Unit,-83.78894846,42.29690449
761565,November 7th 2013,November,7th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.76215275,42.24452313
747684,November 8th 2013,November,8th,2013,1:00 Pm -  2:00 Pm,Clear,2 Units,-83.70887317,42.30250056
747685,November 8th 2013,November,8th,2013,7:00 Am -  8:00 Am,Clear,2 Units,-83.7248069,42.24539533
747701,November 8th 2013,November,8th,2013,9:00 Pm - 10:00 Pm,Rain,2 Units,-83.7381649,42.27224763
747702,November 8th 2013,November,8th,2013,7:00 Pm -  8:00 Pm,Clear,2 Units,-83.743999,42.28035935
747706,November 8th 2013,November,8th,2013,8:00 Pm -  9:00 Pm,Clear,2 Units,-83.7285152,42.27281763
748769,November 8th 2013,November,8th,2013,8:00 Pm -  9:00 Pm,Clear,1 Unit,-83.78709708,42.29826586
750936,November 8th 2013,November,8th,2013,4:00 Pm -  5:00 Pm,Clear,2 Units,-83.77118522,42.28130969
